"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"256","Andre Burakovsky","SEA","L","48","0.7","0.014583333333333","85.71","257.14","25.00","85.71","85.71","50.00","85.71","85.71","50.00","0","85.71","0.00","2.87","42.08","6.39","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","123.81","123.81","50.00","0","0","-","0.00","0.00","0.000","0","0","0","85.71","-","0","0","0","-"
"222","Dominic Toninato","WPG","C","15","0.71666666666667","0.047777777777778","0","251.16","0.00","0","167.44","0.00","0","83.72","0.00","0","0","-","0","12.8","0.00","0","83.72","0.00","0","83.72","0.00","0","0","-","0","0","-","0","0","-","0","483.72","0.00","0","0","-","-","100.00","1.00","0","0","167.44","0","0.00","0","0","167.44","0.00"
"538","Calle Rosen","STL","D","6","0.48333333333333","0.080555555555556","0","248.28","0.00","0","248.28","0.00","0","248.28","0.00","0","0","-","0","13.6","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","358.62","0.00","0","0","-","-","100.00","1.00","0","0","0","124.14","-","0","0","0","-"
"636","Kirby Dach","MTL","C","2","0.25","0.125","0","240","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","346.67","0.00","0","0","-","-","-","-","0","0","240","240","0.00","0","0","240","0.00"
"772","Frank Nazar","CHI","C","2","1.0666666666667","0.53333333333333","0","225","0.00","0","168.75","0.00","0","168.75","0.00","0","56.25","0.00","0","24.75","0.00","0","112.5","0.00","0","56.25","0.00","0","56.25","0.00","0","75","0.00","0","0","-","0","162.5","0.00","0","0","-","-","66.67","0.67","0","56.25","56.25","0","0.00","0","56.25","56.25","0.00"
"169","Mark Scheifele","WPG","C","74","3.35","0.04527027027027","0","214.93","0.00","0","179.1","0.00","0","89.55","0.00","0","0","-","0","17","0.00","0","107.46","0.00","0","35.82","0.00","0","0","-","0","95.52","0.00","0","0","-","51.74","232.84","18.18","0","0","-","-","100.00","1.00","53.73","35.82","89.55","286.57","37.50","53.73","53.73","89.55","37.50"
"243","Jonny Brodzinski","NYR","C","57","0.28333333333333","0.0049707602339181","0","211.76","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","305.88","0.00","0","0","-","-","-","-","0","0","0","423.53","-","0","0","0","-"
"689","Mitchell Chaffee","T.B","R","29","0.91666666666667","0.031609195402299","0","196.36","0.00","0","196.36","0.00","0","196.36","0.00","0","0","-","0","14.08","0.00","0","65.45","0.00","0","0","-","0","0","-","0","87.27","0.00","0","0","-","0","189.09","0.00","0","0","-","-","100.00","1.00","0","0","0","65.45","-","0","0","0","-"
"718","Brendan Brisson","VGK","C","15","0.63333333333333","0.042222222222222","0","189.47","0.00","0","189.47","0.00","0","94.74","0.00","0","0","-","0","9.31","0.00","0","94.74","0.00","0","0","-","0","0","-","0","126.32","0.00","0","0","-","0","136.84","0.00","0","0","-","-","100.00","1.00","0","0","0","94.74","-","0","0","0","-"
"481","Matthew Phillips","PIT, WSH","R","31","0.96666666666667","0.031182795698925","0","186.21","0.00","0","186.21","0.00","0","62.07","0.00","0","0","-","0","20.14","0.00","0","62.07","0.00","0","62.07","0.00","0","0","-","0","0","-","0","0","-","89.66","179.31","33.33","0","0","-","-","100.00","1.00","62.07","0","0","124.14","100.00","62.07","0","0","100.00"
"547","Jacob Peterson","S.J","C","6","8.4833333333333","1.4138888888889","14.15","169.74","7.69","14.15","134.38","9.52","7.07","113.16","5.88","0","14.15","0.00","0.03","15.77","0.16","0","127.31","0.00","0","63.65","0.00","0","7.07","0.00","0","84.87","0.00","0","9.43","0.00","0","112.38","0.00","0","0","-","0.00","87.50","0.875","0","7.07","42.44","63.65","0.00","0","7.07","42.44","0.00"
"125","Chris Wagner","COL","R","13","5.7333333333333","0.44102564102564","10.47","167.44","5.88","0","136.05","0.00","0","104.65","0.00","0","10.47","0.00","0","19.06","0.00","0","104.65","0.00","0","52.33","0.00","0","10.47","0.00","0","69.77","0.00","0","0","-","15.12","226.74","6.25","0","0","-","-","90.00","0.90","0","0","188.37","0","0.00","0","0","188.37","0.00"
"109","Jason Zucker","ARI, NSH","L","69","1.1166666666667","0.016183574879227","0","161.19","0.00","0","107.46","0.00","0","107.46","0.00","0","53.73","0.00","0","9.16","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","310.45","0.00","0","77.61","0.00","-","50.00","0.50","0","0","53.73","214.93","0.00","0","0","53.73","0.00"
"249","Anthony Duclair","S.J, T.B","L","72","5.6333333333333","0.078240740740741","10.65","159.76","6.25","0","106.51","0.00","0","42.6","0.00","0","10.65","0.00","0","13.66","0.00","0","106.51","0.00","0","74.56","0.00","0","10.65","0.00","0","42.6","0.00","0","0","-","15.38","153.85","9.09","0","0","-","-","75.00","0.75","10.65","10.65","53.25","117.16","16.67","10.65","21.3","63.91","14.29"
"64","Matt Martin","NYI","L","56","1.1333333333333","0.020238095238095","0","158.82","0.00","0","105.88","0.00","0","105.88","0.00","0","0","-","0","7.12","0.00","0","52.94","0.00","0","0","-","0","0","-","0","70.59","0.00","0","0","-","0","152.94","0.00","0","0","-","-","100.00","1.00","0","0","0","52.94","-","0","0","0","-"
"315","Robby Fabbri","DET","C","68","2.2833333333333","0.033578431372549","0","157.66","0.00","0","52.55","0.00","0","0","-","0","0","-","0","3.1","0.00","0","105.11","0.00","0","0","-","0","0","-","0","140.15","0.00","0","0","-","0","113.87","0.00","0","0","-","-","-","-","0","0","78.83","131.39","0.00","0","0","78.83","0.00"
"67","Tyler Johnson","CHI","C","66","3.4833333333333","0.052777777777778","17.22","155.02","10.00","17.22","86.12","16.67","17.22","34.45","33.33","0","0","-","0","8.34","0.03","0","103.35","0.00","0","51.67","0.00","0","0","-","0","68.9","0.00","0","0","-","0","174.16","0.00","0","0","-","0.00","100.00","1.000","0","17.22","51.67","137.8","0.00","0","17.22","68.9","0.00"
"732","Mikael Pyyhtia","CBJ","L","17","21.716666666667","1.2774509803922","5.53","154.72","3.45","5.53","107.75","4.88","2.76","77.36","3.45","0","5.53","0.00","0.06","12.76","0.50","0","77.36","0.00","0","35.92","0.00","0","2.76","0.00","0","55.26","0.00","0","3.68","0.00","3.99","127.71","3.03","0","0","-","0.00","92.86","0.929","0","0","24.87","58.02","0.00","0","0","30.39","0.00"
"661","Shane Pinto","OTT","C","41","15.15","0.36951219512195","0","154.46","0.00","0","99.01","0.00","0","83.17","0.00","0","7.92","0.00","0","10.76","0.00","0","99.01","0.00","0","35.64","0.00","0","0","-","0","84.49","0.00","0","5.28","0.00","0","114.41","0.00","0","5.72","0.00","-","90.48","0.90","3.96","3.96","31.68","71.29","11.11","3.96","3.96","39.6","9.09"
"740","Walker Duehr","CGY","R","40","2.7333333333333","0.068333333333333","0","153.66","0.00","0","131.71","0.00","0","87.8","0.00","0","21.95","0.00","0","19.13","0.00","0","131.71","0.00","0","65.85","0.00","0","21.95","0.00","0","87.8","0.00","0","0","-","0","63.41","0.00","0","0","-","-","75.00","0.75","0","0","0","65.85","-","0","0","21.95","0.00"
"533","Filip Chytil","NYR","C","10","1.9666666666667","0.19666666666667","0","152.54","0.00","0","91.53","0.00","0","30.51","0.00","0","0","-","0","11.45","0.00","0","30.51","0.00","0","0","-","0","0","-","0","40.68","0.00","0","0","-","0","176.27","0.00","0","0","-","-","100.00","1.00","0","0","0","152.54","-","0","0","0","-"
"228","Matthew Benning","S.J","D","14","40.533333333333","2.8952380952381","13.32","152.47","8.04","11.84","99.18","10.67","11.84","69.57","14.55","0","7.4","0.00","0.62","11.53","5.12","4.44","82.89","5.08","2.96","39.97","6.90","0","4.44","0.00","1.97","57.24","3.33","0","3.95","0.00","2.14","151.81","1.39","0","0","-","0.00","89.36","0.894","1.48","2.96","50.33","7.4","2.86","2.96","5.92","76.97","3.70"
"490","Justin Danforth","CBJ","R","71","87.5","1.2323943661972","11.66","151.54","7.14","9.6","112.46","7.87","8.23","82.97","9.02","0","10.97","0.00","0.52","10.94","4.51","4.8","80.91","5.60","2.74","35.66","7.14","0","4.11","0.00","2.74","60.34","4.35","0","2.74","0.00","5.94","150.55","3.80","0","6.93","0.00","0.00","86.78","0.868","1.37","1.37","42.51","43.89","3.13","1.37","2.74","61.71","2.17"
"349","Matthew Highmore","OTT","C","7","8.5666666666667","1.2238095238095","28.02","147.08","16.00","28.02","126.07","18.18","21.01","91.05","18.75","0","28.02","0.00","0.82","16.5","4.76","0","84.05","0.00","0","49.03","0.00","0","7","0.00","0","46.69","0.00","0","18.68","0.00","20.23","131.52","13.33","0","10.12","0.00","0.00","69.23","0.692","7","7","49.03","35.02","12.50","7","7","56.03","11.11"
"520","Morgan Frost","PHI","C","71","2.05","0.02887323943662","87.8","146.34","37.50","58.54","87.8","40.00","29.27","58.54","33.33","0","0","-","7.13","2.99","70.48","29.27","29.27","50.00","0","0","-","0","0","-","39.02","39.02","50.00","0","0","-","84.55","126.83","40.00","0","0","-","0.00","100.00","1.000","29.27","29.27","0","526.83","100.00","29.27","29.27","0","100.00"
"685","Nikolai Knyzhov","S.J","D","10","12.016666666667","1.2016666666667","19.97","144.8","12.12","19.97","104.85","16.00","19.97","74.9","21.05","0","9.99","0.00","0.64","13.99","4.41","4.99","104.85","4.55","0","54.92","0.00","0","0","-","6.66","66.57","9.09","0","13.31","0.00","7.21","93.76","7.14","0","0","-","0.00","86.67","0.867","0","0","24.97","39.94","0.00","0","0","24.97","0.00"
"474","Hardy Haman Aktell","WSH","D","6","0.41666666666667","0.069444444444444","0","144","0.00","0","144","0.00","0","0","-","0","0","-","0","17.44","0.00","0","144","0.00","0","0","-","0","0","-","0","192","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","144","-","0","0","0","-"
"66","Jared Spurgeon","MIN","D","16","58.766666666667","3.6729166666667","10.21","142.94","6.67","8.17","104.14","7.27","8.17","69.43","10.53","0","10.21","0.00","0.12","10.63","1.12","1.02","80.66","1.25","0","30.63","0.00","0","4.08","0.00","1.36","66.7","2.00","0","1.36","0.00","2.95","154.85","1.87","0","7.37","0.00","0.00","85.29","0.853","0","4.08","44.92","20.42","0.00","0","4.08","74.53","0.00"
"329","Louie Belpedio","PHI","D","12","7.6","0.63333333333333","15.79","142.11","10.00","15.79","86.84","15.38","15.79","31.58","33.33","0","7.89","0.00","0.44","6.24","6.58","0","78.95","0.00","0","31.58","0.00","0","0","-","0","63.16","0.00","0","10.53","0.00","22.81","102.63","18.18","0","0","-","0.00","75.00","0.750","0","0","7.89","71.05","0.00","0","0","7.89","0.00"
"755","Mason McTavish","ANA","C","64","2.9666666666667","0.046354166666667","60.67","141.57","30.00","60.67","101.12","37.50","40.45","40.45","50.00","40.45","20.22","66.67","8.27","13.48","38.03","40.45","80.9","33.33","40.45","80.9","33.33","40.45","20.22","66.67","0","0","-","0","0","-","58.43","146.07","28.57","0","0","-","100.00","50.00","1.500","20.22","20.22","60.67","262.92","25.00","20.22","20.22","60.67","25.00"
"167","Ryan Strome","ANA","C","78","10.616666666667","0.13611111111111","16.95","141.29","10.71","16.95","107.38","13.64","11.3","84.77","11.76","0","22.61","0.00","1.18","14.55","7.50","11.3","96.08","10.53","5.65","50.86","10.00","0","11.3","0.00","7.54","60.28","11.11","0","15.07","0.00","16.33","114.29","12.50","0","0","-","0.00","73.33","0.733","5.65","11.3","79.12","118.68","6.67","5.65","11.3","84.77","6.25"
"615","Jesse Ylönen","MTL","R","59","28.616666666667","0.48502824858757","10.48","140.48","6.94","8.39","90.16","8.51","8.39","73.38","10.26","0","10.48","0.00","0.31","12.8","2.38","6.29","88.06","6.67","0","52.42","0.00","0","6.29","0.00","8.39","47.52","15.00","0","5.59","0.00","0","102.97","0.00","0","0","-","0.00","85.71","0.857","0","12.58","29.35","44.03","0.00","2.1","16.77","41.93","4.76"
"778","Lucas Condotta","MTL","L","3","1.2833333333333","0.42777777777778","0","140.26","0.00","0","93.51","0.00","0","0","-","0","0","-","0","8.47","0.00","0","46.75","0.00","0","46.75","0.00","0","0","-","0","0","-","0","0","-","0","202.6","0.00","0","0","-","-","-","-","0","0","46.75","93.51","0.00","0","0","46.75","0.00"
"604","Ilya Lyubushkin","ANA, TOR","D","73","197","2.6986301369863","8.53","139.8","5.75","7.92","101.12","7.26","6.7","71.57","8.56","0.61","10.05","5.71","0.53","10.32","4.90","1.83","75.23","2.37","1.22","28.63","4.08","0.3","3.05","9.09","0.81","62.13","1.29","0","5.69","0.00","6.16","135.5","4.35","0.44","3.96","10.00","9.09","85.96","0.950","0.3","7.01","39.9","35.33","0.76","1.52","9.75","59.39","2.50"
"500","Morgan Geekie","BOS","C","76","3.45","0.045394736842105","17.39","139.13","11.11","17.39","86.96","16.67","17.39","34.78","33.33","17.39","0","100.00","1.39","13.55","9.30","17.39","69.57","20.00","0","52.17","0.00","0","0","-","23.19","23.19","50.00","23.19","0","100.00","0","150.72","0.00","0","0","-","100.00","100.00","2.000","0","17.39","69.57","278.26","0.00","0","17.39","86.96","0.00"
"130","Ryan Johansen","COL","C","63","19.516666666667","0.30978835978836","15.37","138.34","10.00","15.37","101.45","13.16","12.3","70.71","14.81","3.07","9.22","25.00","0.71","9.96","6.69","3.07","67.63","4.35","0","21.52","0.00","0","3.07","0.00","4.1","61.49","6.25","0","4.1","0.00","0","230.91","0.00","0","4.44","0.00","25.00","86.96","1.120","0","3.07","178.31","9.22","0.00","0","3.07","221.35","0.00"
"262","J.T. Compher","DET","L","77","189.73333333333","2.4640692640693","13.91","138.19","9.15","13.28","100.25","11.70","11.38","68.94","14.17","0.63","9.8","6.06","0.68","11.54","5.54","5.69","80.64","6.59","2.85","36.05","7.32","0.32","3.48","8.33","3.79","59.45","6.00","0.42","5.48","7.14","5.02","143.89","3.37","0","3.2","0.00","5.56","85.78","0.913","1.26","6.64","48.38","21.82","2.55","2.21","8.22","74.31","2.89"
"780","Ben Meyers","ANA, COL","C","23","11.733333333333","0.51014492753623","20.45","138.07","12.90","10.23","97.16","9.52","5.11","66.48","7.14","5.11","10.23","33.33","0.31","11.58","2.58","5.11","92.05","5.26","0","46.02","0.00","0","10.23","0.00","6.82","61.36","10.00","6.82","0","100.00","14.77","155.11","8.70","0","0","-","100.00","84.62","1.846","0","5.11","86.93","30.68","0.00","0","5.11","102.27","0.00"
"630","Nico Sturm","S.J","C","62","126.43333333333","2.039247311828","9.49","137.62","6.45","8.54","97.76","8.04","6.17","66.91","8.44","0.47","7.59","5.88","0.38","9.59","3.82","3.32","78.78","4.05","1.42","31.8","4.29","0","2.37","0.00","2.53","62.64","3.88","0.63","4.43","12.50","4.11","132.98","3.00","0","2.74","0.00","7.69","88.65","0.963","1.42","4.27","51.25","35.59","2.70","2.37","5.69","71.18","3.23"
"118","Nick Bjugstad","ARI","C","76","163.53333333333","2.1517543859649","12.84","137.59","8.54","11.37","101.26","10.10","7.7","72.28","9.63","0.73","8.44","8.00","0.65","10.56","5.84","5.14","76.31","6.31","2.57","31.55","7.53","0.73","2.94","20.00","3.42","59.68","5.43","0","3.42","0.00","7.42","155.28","4.56","0","4.24","0.00","9.52","88.32","0.978","2.2","7.34","62.74","30.82","3.39","2.94","9.54","83.29","3.40"
"128","Erik Gudbranson","CBJ","D","78","233.1","2.9884615384615","12.1","137.45","8.09","11.07","101.16","9.86","7.98","69.76","10.26","0.51","9.27","5.26","0.8","9.97","7.46","4.38","70.27","5.86","2.83","27.28","9.40","0.26","2.32","10.00","2.06","57.31","3.47","0.34","4.8","6.67","6.69","147.6","4.34","0","4.83","0.00","6.45","86.72","0.932","0.51","3.86","37.32","17.5","1.36","1.8","5.66","65.89","2.66"
"429","Luke Kunin","S.J","C","76","146.93333333333","1.9333333333333","10.21","137.21","6.93","9.8","98.41","9.06","8.98","64.93","12.15","0","8.98","0.00","0.36","9.15","3.82","3.27","72.28","4.32","1.23","29.81","3.95","0","4.49","0.00","2.72","56.62","4.59","0","4.36","0.00","2.36","134.48","1.72","0","1.77","0.00","0.00","86.16","0.862","1.23","4.9","40.02","42.06","2.97","1.23","8.17","53.49","2.24"
"645","Moritz Seider","DET","D","82","209.53333333333","2.5552845528455","15.46","137.16","10.13","14.03","99.65","12.34","11.74","66.72","14.96","1.15","8.02","12.50","1.45","11.35","11.29","7.45","82.47","8.28","4.3","36.08","10.64","0.57","2.29","20.00","4.2","61.85","6.36","0.38","5.73","6.25","5.79","135.67","4.09","0","2.07","0.00","9.76","87.98","0.977","0.29","5.15","47.25","21.19","0.60","1.72","7.16","69.58","2.41"
"396","Joel Eriksson Ek","MIN","C","76","182","2.3947368421053","10.55","135.82","7.21","8.57","100.22","7.88","7.91","74.18","9.64","0.66","10.22","6.06","0.26","10.18","2.46","2.64","76.48","3.33","0.33","32.64","1.00","0","5.6","0.00","3.08","58.46","5.00","0.88","3.08","22.22","3.81","153.33","2.42","0","3.33","0.00","8.33","86.22","0.946","0.99","7.58","52.75","24.73","1.84","1.32","9.23","79.12","1.64"
"70","Kyle Palmieri","NYI","C","81","47.783333333333","0.58991769547325","10.05","135.61","6.90","10.05","92.92","9.76","6.28","64.04","8.93","0","3.77","0.00","0.76","8.75","7.97","3.77","66.55","5.36","2.51","22.6","10.00","0","1.26","0.00","1.67","58.6","2.78","0","1.67","0.00","5.44","123.33","4.23","0","1.81","0.00","0.00","94.12","0.941","0","8.79","31.39","74.08","0.00","0","11.3","46.46","0.00"
"254","Andrew Copp","DET","C","79","183.76666666667","2.3261603375527","13.39","135.17","9.01","12.41","96.97","11.34","10.45","67.59","13.39","0.98","9.14","9.68","0.64","11.42","5.29","4.9","81.95","5.64","3.27","35.59","8.40","0.33","3.27","9.09","2.18","61.82","3.40","0.87","6.09","12.50","6.6","134.88","4.67","0","1.89","0.00","9.38","86.47","0.958","1.31","5.22","48.98","27.75","2.60","1.96","7.84","70.52","2.70"
"93","Casey Cizikas","NYI","C","69","129.03333333333","1.8700483091787","6.04","134.85","4.29","5.58","93","5.66","4.65","66.49","6.54","0.46","12.55","3.57","0.75","10.21","6.86","2.79","75.79","3.55","0.93","31.15","2.90","0.46","6.04","7.14","2.48","59.52","4.00","0","4.96","0.00","2.01","114.85","1.72","0","4.03","0.00","10.00","81.12","0.911","0.46","7.9","40.45","42.78","1.14","0.93","10.23","46.03","1.98"
"757","Zach Dean","STL","C","8","3.1166666666667","0.38958333333333","38.5","134.76","22.22","38.5","115.51","25.00","38.5","96.26","28.57","0","19.25","0.00","0.04","13.99","0.29","0","96.26","0.00","0","77.01","0.00","0","19.25","0.00","0","25.67","0.00","0","0","-","0","27.81","0.00","0","0","-","0.00","80.00","0.800","0","0","0","154.01","-","0","0","0","-"
"121","Cam Fowler","ANA","D","80","261.15","3.264375","11.03","134.64","7.57","9.42","99.02","8.69","8.73","68.24","11.34","1.38","12.18","10.17","0.71","10.64","6.24","3.68","73.52","4.76","1.84","31.48","5.52","0.69","5.05","12.00","2.45","56.06","4.19","0.61","4.6","11.76","5.64","137.06","3.95","0.33","4.98","6.25","15.79","82.15","0.979","0.46","5.51","37.45","27.11","1.21","1.15","8.96","62.26","1.81"
"282","Alex Wennberg","NYR, SEA","C","79","166.28333333333","2.1048523206751","9.74","134.59","6.75","9.38","97.06","8.81","7.22","60.62","10.64","0.72","8.3","8.00","0.83","10.73","7.19","5.41","67.11","7.46","2.53","29.23","7.95","0.36","5.05","6.67","3.85","50.52","7.08","0","1.92","0.00","4.17","152.71","2.66","0.52","2.61","16.67","10.00","86.31","0.963","1.08","3.97","44.74","34.64","2.36","2.53","7.94","64.95","3.74"
"137","Sam Carrick","ANA, EDM","C","75","173.68333333333","2.3157777777778","14.85","134.38","9.95","13.13","98.46","11.76","11.75","72.89","13.88","1.04","11.4","8.33","0.61","10.25","5.59","4.15","71.85","5.45","2.07","30.75","6.32","0.69","3.8","15.38","2.76","54.81","4.80","0.46","5.53","7.69","8.98","143.21","5.90","0","4.99","0.00","8.82","84.36","0.932","0.69","5.18","61.15","26.25","1.12","1.73","6.22","74.27","2.27"
"189","Matt Dumba","ARI, T.B","D","75","201.38333333333","2.6851111111111","12.81","134.37","8.70","10.13","103.68","8.90","7.15","70.91","9.16","0.6","8.64","6.45","0.74","10.37","6.66","5.06","73.59","6.44","2.68","32.18","7.69","0.6","3.87","13.33","3.18","55.22","5.44","0","3.18","0.00","6.02","136.85","4.22","0","3.44","0.00","8.33","87.82","0.961","0.89","5.36","36.65","28.9","2.38","2.68","8.64","61.38","4.19"
"607","Pontus Holmberg","TOR","R","53","50.016666666667","0.9437106918239","7.2","134.36","5.08","7.2","97.17","6.90","7.2","67.18","9.68","1.2","4.8","20.00","0.58","9.03","6.06","3.6","71.98","4.76","1.2","29.99","3.85","0","1.2","0.00","3.2","55.98","5.41","1.6","4.8","25.00","3.47","112.63","2.99","0","0","-","16.67","92.86","1.095","2.4","1.2","19.19","69.58","11.11","2.4","2.4","26.39","8.33"
"432","Lucas Johansen","WSH","D","6","2.2333333333333","0.37222222222222","0","134.33","0.00","0","80.6","0.00","0","26.87","0.00","0","0","-","0","8.72","0.00","0","26.87","0.00","0","26.87","0.00","0","0","-","0","0","-","0","0","-","0","155.22","0.00","0","0","-","-","100.00","1.00","0","0","0","107.46","-","0","0","0","-"
"398","Ivan Provorov","CBJ","D","82","231.85","2.8274390243902","12.42","134.31","8.47","10.61","98.6","9.72","8.02","69.1","10.40","0","9.83","0.00","0.61","9.71","5.94","4.92","69.36","6.62","2.07","26.66","7.21","0","3.36","0.00","3.8","56.93","6.25","0","3.8","0.00","5.61","142.79","3.78","0","5.23","0.00","0.00","85.77","0.858","0.52","3.88","39.34","17.34","1.30","1.55","5.95","65.21","2.33"
"41","Robert Bortuzzo","NYI, STL","D","26","36.75","1.4134615384615","9.8","133.88","6.82","9.8","88.16","10.00","8.16","55.51","12.82","3.27","13.06","20.00","1.14","9.85","10.37","8.16","76.73","9.62","3.27","31.02","9.52","1.63","3.27","33.33","6.53","60.95","9.68","2.18","4.35","33.33","2.36","101.41","2.27","0","9.43","0.00","40.00","76.47","1.165","0","4.9","34.29","42.45","0.00","1.63","11.43","47.35","3.33"
"708","Lukas Reichel","CHI","L","64","8.9666666666667","0.14010416666667","0","133.83","0.00","0","100.37","0.00","0","66.91","0.00","0","13.38","0.00","0","10.97","0.00","0","93.68","0.00","0","46.84","0.00","0","13.38","0.00","0","62.45","0.00","0","0","-","0","96.65","0.00","0","0","-","-","80.00","0.80","0","0","26.77","100.37","0.00","6.69","0","33.46","16.67"
"193","Tanner Pearson","MTL","L","54","50.7","0.93888888888889","20.12","133.73","13.08","16.57","95.86","14.74","15.38","60.36","20.31","1.18","8.28","12.50","1.71","11.11","13.32","14.2","84.02","14.46","5.92","44.97","11.63","1.18","4.73","20.00","11.05","52.07","17.50","0","1.58","0.00","13.68","94.02","12.70","0","3.42","0.00","7.69","86.27","0.940","3.55","4.73","29.59","59.17","10.71","3.55","4.73","29.59","10.71"
"331","Mark Friedman","VAN","D","22","1.35","0.061363636363636","44.44","133.33","25.00","44.44","133.33","25.00","44.44","88.89","33.33","0","44.44","0.00","6.27","7.89","44.27","44.44","88.89","33.33","0","0","-","0","0","-","59.26","118.52","33.33","0","59.26","0.00","0","64.2","0.00","0","0","-","0.00","50.00","0.500","0","0","44.44","133.33","0.00","0","0","44.44","0.00"
"293","Ryan Carpenter","S.J","C","61","89.6","1.4688524590164","12.05","133.26","8.29","12.05","95.76","11.18","8.04","68.3","10.53","0.67","10.71","5.88","0.69","12.1","5.42","4.69","80.36","5.51","2.01","40.18","4.76","0","3.35","0.00","3.57","53.57","6.25","0.89","4.46","16.67","5.8","129.61","4.29","0","5.8","0.00","8.33","84.31","0.926","2.01","4.02","54.24","34.15","3.57","2.01","8.04","74.33","2.63"
